"","PSID","Gene","Module"
"SALL4","SALL4","SALL4","grey"
"TYK2","TYK2","TYK2","grey"
"RPL13A","RPL13A","RPL13A","grey"
"NAT1","NAT1","NAT1","grey"
"NAT2","NAT2","NAT2","grey"
"ANKEF1","ANKEF1","ANKEF1","grey"
"RHOJ","RHOJ","RHOJ","grey"
"MMP12","MMP12","MMP12","yellow"
"DMTF1","DMTF1","DMTF1","grey"
"IL20RB","IL20RB","IL20RB","grey"
"CFAP46","CFAP46","CFAP46","cyan"
"BMPER","BMPER","BMPER","blue"
"AK9","AK9","AK9","grey"
"TIGIT","TIGIT","TIGIT","grey"
"CDCA8","CDCA8","CDCA8","grey"
"TRAM2","TRAM2","TRAM2","grey"
"SPAG4","SPAG4","SPAG4","grey"
"MME","MME","MME","grey"
"TRIP13","TRIP13","TRIP13","grey"
"AMHR2","AMHR2","AMHR2","grey"
"PIM1","PIM1","PIM1","grey"
"MAFA","MAFA","MAFA","grey"
"GPR179","GPR179","GPR179","grey"
"CD109","CD109","CD109","grey60"
"SNRPN","SNRPN","SNRPN","grey"
"KNL1","KNL1","KNL1","grey"
"GRHL2","GRHL2","GRHL2","grey"
"SALL3","SALL3","SALL3","grey"
"FBXL15","FBXL15","FBXL15","grey"
"ASCL1","ASCL1","ASCL1","grey"
"PROSER3","PROSER3","PROSER3","grey"
"TAS1R1","TAS1R1","TAS1R1","grey"
"PEX11G","PEX11G","PEX11G","grey"
"CYP4V2","CYP4V2","CYP4V2","grey"
"TGM7","TGM7","TGM7","grey"
"GNG3","GNG3","GNG3","grey"
"MYBPH","MYBPH","MYBPH","grey"
"SEC16B","SEC16B","SEC16B","grey"
"REXO5","REXO5","REXO5","grey"
"RSPH14","RSPH14","RSPH14","grey"
"PLCXD3","PLCXD3","PLCXD3","green"
"C17orf53","C17orf53","C17orf53","grey"
"DNTT","DNTT","DNTT","grey"
"CHRNA1","CHRNA1","CHRNA1","grey"
"MDFI","MDFI","MDFI","grey"
"TGM6","TGM6","TGM6","grey"
"NDUFA4L2","NDUFA4L2","NDUFA4L2","grey"
"NEIL2","NEIL2","NEIL2","grey"
"UBC","UBC","UBC","grey"
"KCNH5","KCNH5","KCNH5","grey"
"NUAK2","NUAK2","NUAK2","grey"
"ADAM8","ADAM8","ADAM8","grey"
"PAPPA2","PAPPA2","PAPPA2","grey"
"HCRTR2","HCRTR2","HCRTR2","grey"
"FCGR2A","FCGR2A","FCGR2A","yellow"
"FCGR2B","FCGR2B","FCGR2B","yellow"
"FCGR2C","FCGR2C","FCGR2C","yellow"
"RTL4","RTL4","RTL4","pink"
"RSPH10B","RSPH10B","RSPH10B","grey"
"RSPH10B2","RSPH10B2","RSPH10B2","grey"
"FBXL22","FBXL22","FBXL22","grey"
"NEU3","NEU3","NEU3","grey"
"COLEC11","COLEC11","COLEC11","grey"
"ARHGAP11B","ARHGAP11B","ARHGAP11B","grey"
"ARHGAP11A","ARHGAP11A","ARHGAP11A","grey"
"LRRC34","LRRC34","LRRC34","grey"
"TTC39A","TTC39A","TTC39A","grey"
"DLEU7","DLEU7","DLEU7","blue"
"C17orf58","C17orf58","C17orf58","grey"
"C1orf112","C1orf112","C1orf112","grey"
"PRAP1","PRAP1","PRAP1","grey"
"ZNF511-PRAP1","ZNF511-PRAP1","ZNF511-PRAP1","grey"
"MYO15A","MYO15A","MYO15A","grey"
"WNK4","WNK4","WNK4","grey"
"PAMR1","PAMR1","PAMR1","blue"
"CUX2","CUX2","CUX2","blue"
"CKS1B","CKS1B","CKS1B","grey"
"TMC5","TMC5","TMC5","grey"
"TRIM43","TRIM43","TRIM43","grey"
"TRIM43B","TRIM43B","TRIM43B","grey"
"KLHDC8A","KLHDC8A","KLHDC8A","blue"
"SCARNA2","SCARNA2","SCARNA2","grey"
"NKD2","NKD2","NKD2","grey"
"SLFN12L","SLFN12L","SLFN12L","grey"
"SLFN12","SLFN12","SLFN12","grey"
"PLB1","PLB1","PLB1","grey"
"IQANK1","IQANK1","IQANK1","grey"
"IYD","IYD","IYD","turquoise"
"HLX","HLX","HLX","grey"
"NYNRIN","NYNRIN","NYNRIN","grey"
"PPP1R3F","PPP1R3F","PPP1R3F","grey"
"GAB3","GAB3","GAB3","grey"
"TRAPPC6A","TRAPPC6A","TRAPPC6A","grey"
"WDR62","WDR62","WDR62","grey"
"CHI3L1","CHI3L1","CHI3L1","grey"
"PAX5","PAX5","PAX5","grey"
"MMEL1","MMEL1","MMEL1","grey"
"LRRC26","LRRC26","LRRC26","grey"
"ACKR2","ACKR2","ACKR2","grey"
"NPM3","NPM3","NPM3","grey"
"FCHSD1","FCHSD1","FCHSD1","grey"
"PIK3R6","PIK3R6","PIK3R6","grey"
"SOX17","SOX17","SOX17","grey"
"ATP10A","ATP10A","ATP10A","grey"
"CARD10","CARD10","CARD10","grey"
"DCTPP1","DCTPP1","DCTPP1","grey"
"CAPN12","CAPN12","CAPN12","grey"
"SCARF2","SCARF2","SCARF2","grey"
"AGTR2","AGTR2","AGTR2","grey"
"SPN","SPN","SPN","grey"
"COMTD1","COMTD1","COMTD1","grey"
"SAMSN1","SAMSN1","SAMSN1","grey"
"PERP","PERP","PERP","grey"
"FES","FES","FES","grey"
"LMX1A","LMX1A","LMX1A","grey"
"COL18A1","COL18A1","COL18A1","grey"
"KCNU1","KCNU1","KCNU1","grey"
"SCARF1","SCARF1","SCARF1","grey"
"DSC2","DSC2","DSC2","grey"
"S100A11","S100A11","S100A11","grey"
"PPP1R42","PPP1R42","PPP1R42","grey"
"EXO1","EXO1","EXO1","grey"
"C1orf74","C1orf74","C1orf74","grey"
"OR4E1","OR4E1","OR4E1","grey"
"UXT","UXT","UXT","grey"
"PDZD9","PDZD9","PDZD9","grey"
"MSS51","MSS51","MSS51","grey"
"PKDREJ","PKDREJ","PKDREJ","grey"
"RARB","RARB","RARB","grey"
"ACSS3","ACSS3","ACSS3","grey"
"AGBL1","AGBL1","AGBL1","grey"
"HPN","HPN","HPN","grey"
"BTC","BTC","BTC","grey"
"MED7","MED7","MED7","grey"
"MGST1","MGST1","MGST1","grey"
"SOCS1","SOCS1","SOCS1","grey"
"SDR42E2","SDR42E2","SDR42E2","grey"
"C1orf122","C1orf122","C1orf122","grey"
"MOCOS","MOCOS","MOCOS","grey"
"DUOX1","DUOX1","DUOX1","grey"
"CCDC85B","CCDC85B","CCDC85B","grey"
"FAP","FAP","FAP","grey"
"TCAP","TCAP","TCAP","grey"
"BCL2L2-PABPN1","BCL2L2-PABPN1","BCL2L2-PABPN1","grey"
"TGIF1","TGIF1","TGIF1","grey"
"OPN1MW","OPN1MW","OPN1MW","grey"
"OPN1LW","OPN1LW","OPN1LW","grey"
"OPN1MW3","OPN1MW3","OPN1MW3","grey"
"OPN1MW2","OPN1MW2","OPN1MW2","grey"
"ASB5","ASB5","ASB5","grey"
"STAB1","STAB1","STAB1","midnightblue"
"NAA38","NAA38","NAA38","grey"
"SCIN","SCIN","SCIN","grey"
"BRINP3","BRINP3","BRINP3","blue"
"PRRG4","PRRG4","PRRG4","grey"
"NFKB2","NFKB2","NFKB2","grey"
"SMIM22","SMIM22","SMIM22","grey"
"CCDC17","CCDC17","CCDC17","grey"
"UTP23","UTP23","UTP23","grey"
"FBLN1","FBLN1","FBLN1","black"
"DOK2","DOK2","DOK2","grey"
"POLR2L","POLR2L","POLR2L","tan"
"AANAT","AANAT","AANAT","grey"
"TSPAN18","TSPAN18","TSPAN18","midnightblue"
"LSS","LSS","LSS","grey"
"C20orf173","C20orf173","C20orf173","grey"
"LY86","LY86","LY86","yellow"
"SBSPON","SBSPON","SBSPON","brown"
"PDLIM1","PDLIM1","PDLIM1","grey"
"NLRP3","NLRP3","NLRP3","grey"
"IFIT2","IFIT2","IFIT2","yellow"
"EGLN3","EGLN3","EGLN3","grey"
"CFAP99","CFAP99","CFAP99","grey"
"TPH2","TPH2","TPH2","grey"
"LPAR4","LPAR4","LPAR4","grey"
"CHRNA4","CHRNA4","CHRNA4","blue"
"TSACC","TSACC","TSACC","grey"
"C14orf180","C14orf180","C14orf180","grey"
"SCARA5","SCARA5","SCARA5","grey"
"KHDC3L","KHDC3L","KHDC3L","grey"
"ERI2","ERI2","ERI2","grey"
"AJUBA","AJUBA","AJUBA","grey"
"C9orf135","C9orf135","C9orf135","grey"
"PLVAP","PLVAP","PLVAP","grey"
"CCDC27","CCDC27","CCDC27","grey"
"FANK1","FANK1","FANK1","grey"
"ANKRD55","ANKRD55","ANKRD55","grey"
"GLTP","GLTP","GLTP","turquoise"
"POU3F4","POU3F4","POU3F4","grey"
"MTBP","MTBP","MTBP","grey"
"ZPLD1","ZPLD1","ZPLD1","grey"
"CC2D2B","CC2D2B","CC2D2B","grey"
"BIRC7","BIRC7","BIRC7","grey"
"OR5M11","OR5M11","OR5M11","grey"
"KIF18A","KIF18A","KIF18A","grey"
"GLB1L2","GLB1L2","GLB1L2","grey"
"ASIC4","ASIC4","ASIC4","grey"
"OR2AP1","OR2AP1","OR2AP1","grey"
"TTK","TTK","TTK","turquoise"
"LMOD1","LMOD1","LMOD1","grey"
"MASP2","MASP2","MASP2","grey"
"ATP5ME","ATP5ME","ATP5ME","purple"
"MMS22L","MMS22L","MMS22L","grey"
"CHSY1","CHSY1","CHSY1","grey"
"ZNF23","ZNF23","ZNF23","grey"
"PSTPIP1","PSTPIP1","PSTPIP1","grey"
"MMP28","MMP28","MMP28","grey"
"DNASE1L2","DNASE1L2","DNASE1L2","grey"
"AURKA","AURKA","AURKA","grey"
"ABCC12","ABCC12","ABCC12","grey"
"LRRK1","LRRK1","LRRK1","black"
"STC2","STC2","STC2","grey"
"TP53RK","TP53RK","TP53RK","grey"
"B3GALT4","B3GALT4","B3GALT4","grey"
"PLD4","PLD4","PLD4","yellow"
"GPAT2","GPAT2","GPAT2","grey"
"FOXM1","FOXM1","FOXM1","grey"
"SLC16A12","SLC16A12","SLC16A12","grey"
"DLEC1","DLEC1","DLEC1","grey"
"BET1L","BET1L","BET1L","grey"
"TBC1D2B","TBC1D2B","TBC1D2B","grey"
"CARD6","CARD6","CARD6","grey"
"GNA14","GNA14","GNA14","grey"
"C19orf81","C19orf81","C19orf81","grey"
"HELZ2","HELZ2","HELZ2","grey"
"TEX30","TEX30","TEX30","grey"
"TNFRSF1B","TNFRSF1B","TNFRSF1B","grey"
"AHNAK","AHNAK","AHNAK","black"
"TH","TH","TH","grey"
"DNAJC25-GNG10","DNAJC25-GNG10","DNAJC25-GNG10","grey"
"TMEM200B","TMEM200B","TMEM200B","grey"
"SYK","SYK","SYK","grey"
"DPM3","DPM3","DPM3","grey"
"NAALADL2","NAALADL2","NAALADL2","grey"
"KDM4D","KDM4D","KDM4D","grey"
"PLXNB3","PLXNB3","PLXNB3","turquoise"
"GRK4","GRK4","GRK4","grey"
"DOCK2","DOCK2","DOCK2","yellow"
"KRT5","KRT5","KRT5","grey"
"TEFM","TEFM","TEFM","grey"
"AP5B1","AP5B1","AP5B1","grey"
"SPDEF","SPDEF","SPDEF","grey"
"ZNF35","ZNF35","ZNF35","grey"
"GTSE1","GTSE1","GTSE1","grey"
"PTHLH","PTHLH","PTHLH","grey"
"DNAAF1","DNAAF1","DNAAF1","grey"
"CIDEA","CIDEA","CIDEA","grey"
"PAQR6","PAQR6","PAQR6","grey"
"CHRM4","CHRM4","CHRM4","grey"
"ZNF521","ZNF521","ZNF521","red"
"COL26A1","COL26A1","COL26A1","grey"
"ITGA9","ITGA9","ITGA9","grey"
"C19orf57","C19orf57","C19orf57","grey"
"FAM69C","FAM69C","FAM69C","grey"
"TRIM59","TRIM59","TRIM59","magenta"
"GLB1L3","GLB1L3","GLB1L3","grey"
"C2orf74","C2orf74","C2orf74","grey"
"LAMA3","LAMA3","LAMA3","grey"
"PNMA6E","PNMA6E","PNMA6E","grey"
"PNMA6F","PNMA6F","PNMA6F","grey"
"GMNN","GMNN","GMNN","grey"
"TMEM63A","TMEM63A","TMEM63A","magenta"
"CASP8","CASP8","CASP8","grey"
"HEBP2","HEBP2","HEBP2","grey"
"LGALS12","LGALS12","LGALS12","grey"
"ARHGAP45","ARHGAP45","ARHGAP45","yellow"
"CCDC116","CCDC116","CCDC116","grey"
"OR4A16","OR4A16","OR4A16","grey"
"STAC","STAC","STAC","grey"
"IKZF2","IKZF2","IKZF2","grey"
"PPT2","PPT2","PPT2","grey"
"IGF2BP2","IGF2BP2","IGF2BP2","grey"
"UBE3D","UBE3D","UBE3D","grey"
"WFDC1","WFDC1","WFDC1","grey"
"PLEKHG2","PLEKHG2","PLEKHG2","grey"
"MAATS1","MAATS1","MAATS1","grey"
"CCL17","CCL17","CCL17","grey"
"MYO1F","MYO1F","MYO1F","yellow"
"MTFR2","MTFR2","MTFR2","grey"
"CENPI","CENPI","CENPI","grey"
"GIMAP4","GIMAP4","GIMAP4","grey"
"CCL8","CCL8","CCL8","yellow"
"BLNK","BLNK","BLNK","grey"
"HIST1H2BJ","HIST1H2BJ","HIST1H2BJ","grey"
"POU1F1","POU1F1","POU1F1","grey"
"ASPDH","ASPDH","ASPDH","grey"
"SLC25A45","SLC25A45","SLC25A45","grey"
"EFHC1","EFHC1","EFHC1","grey"
"ZFP69","ZFP69","ZFP69","grey"
"KLHL6","KLHL6","KLHL6","grey"
"TJP3","TJP3","TJP3","grey"
"SPATA16","SPATA16","SPATA16","grey"
"RASSF5","RASSF5","RASSF5","grey"
"GPR156","GPR156","GPR156","grey"
"PRR22","PRR22","PRR22","grey"
"SMTN","SMTN","SMTN","grey"
"STK33","STK33","STK33","grey"
"NAALADL1","NAALADL1","NAALADL1","grey"
"NMI","NMI","NMI","grey"
"ERCC6L","ERCC6L","ERCC6L","grey"
"GPR39","GPR39","GPR39","grey"
"BICC1","BICC1","BICC1","grey"
"POC1A","POC1A","POC1A","grey"
"SMYD1","SMYD1","SMYD1","grey"
"MELK","MELK","MELK","grey"
"ASAP3","ASAP3","ASAP3","grey"
"SH3TC1","SH3TC1","SH3TC1","grey"
"STK32B","STK32B","STK32B","grey"
"RHNO1","RHNO1","RHNO1","grey"
"RAB11FIP1","RAB11FIP1","RAB11FIP1","grey"
"FBXL7","FBXL7","FBXL7","pink"
"CABP4","CABP4","CABP4","grey"
"ENTPD2","ENTPD2","ENTPD2","grey"
"LIPT1","LIPT1","LIPT1","grey"
"BORCS8","BORCS8","BORCS8","grey"
"LRRC6","LRRC6","LRRC6","grey"
"HILPDA","HILPDA","HILPDA","grey"
"DCX","DCX","DCX","turquoise"
"MORC2","MORC2","MORC2","grey"
"FAM71E1","FAM71E1","FAM71E1","grey"
"BMP6","BMP6","BMP6","black"
"PDZD2","PDZD2","PDZD2","midnightblue"
"DYDC2","DYDC2","DYDC2","grey"
"RHOD","RHOD","RHOD","grey"
"STAT1","STAT1","STAT1","yellow"
"ABHD15","ABHD15","ABHD15","grey"
"OR52K1","OR52K1","OR52K1","grey"
"OR52K2","OR52K2","OR52K2","grey"
"ADAMTSL5","ADAMTSL5","ADAMTSL5","grey"
"ART3","ART3","ART3","grey"
"CTRL","CTRL","CTRL","grey"
"LITAF","LITAF","LITAF","magenta"
"PRR14L","PRR14L","PRR14L","brown"
"SSX5","SSX5","SSX5","grey"
"SSX3","SSX3","SSX3","grey"
"SSX1","SSX1","SSX1","grey"
"NOTUM","NOTUM","NOTUM","grey"
"HK2","HK2","HK2","grey"
"BAMBI","BAMBI","BAMBI","grey"
"TGDS","TGDS","TGDS","turquoise"
"BEX4","BEX4","BEX4","purple"
"CCDC14","CCDC14","CCDC14","grey"
"NFKBIA","NFKBIA","NFKBIA","grey"
"MFSD2A","MFSD2A","MFSD2A","grey"
"TEX9","TEX9","TEX9","grey"
"MYRF","MYRF","MYRF","turquoise"
"KIF14","KIF14","KIF14","grey"
"MR1","MR1","MR1","grey"
"GPR35","GPR35","GPR35","grey"
"CHTF18","CHTF18","CHTF18","grey"
"TMEM71","TMEM71","TMEM71","grey"
"CD38","CD38","CD38","grey"
"EPSTI1","EPSTI1","EPSTI1","grey"
"CBX2","CBX2","CBX2","grey"
"GBGT1","GBGT1","GBGT1","grey"
"VASH2","VASH2","VASH2","turquoise"
"LRP2BP","LRP2BP","LRP2BP","grey"
"PTH1R","PTH1R","PTH1R","grey"
"SYT10","SYT10","SYT10","brown"
"ADCY10","ADCY10","ADCY10","grey"
"DDIT4","DDIT4","DDIT4","grey"
"OTC","OTC","OTC","grey"
"RND1","RND1","RND1","blue"
"OR5B3","OR5B3","OR5B3","grey"
"NEURL2","NEURL2","NEURL2","grey"
"MCEMP1","MCEMP1","MCEMP1","grey"
"ASIC3","ASIC3","ASIC3","grey"
"FMO1","FMO1","FMO1","grey"
"NECTIN2","NECTIN2","NECTIN2","grey"
"LSR","LSR","LSR","grey"
"PLA2G4C","PLA2G4C","PLA2G4C","grey"
"TP73","TP73","TP73","turquoise"
"PARD6G","PARD6G","PARD6G","grey"
"ACAN","ACAN","ACAN","greenyellow"
"RTKN2","RTKN2","RTKN2","magenta"
"UCP2","UCP2","UCP2","grey"
"IGFBP3","IGFBP3","IGFBP3","green"
"KCNK6","KCNK6","KCNK6","grey"
"TFPI","TFPI","TFPI","black"
"SLC2A10","SLC2A10","SLC2A10","grey"
"NUDT6","NUDT6","NUDT6","grey"
"LCOR","LCOR","LCOR","brown"
"LYPD6B","LYPD6B","LYPD6B","grey"
"CMTM7","CMTM7","CMTM7","grey"
"LRRC75A","LRRC75A","LRRC75A","grey"
"TRIM25","TRIM25","TRIM25","yellow"
"SH3D21","SH3D21","SH3D21","grey"
"VIP","VIP","VIP","blue"
"MDFIC","MDFIC","MDFIC","grey"
"ACY3","ACY3","ACY3","grey"
"FKBP11","FKBP11","FKBP11","grey"
"CFI","CFI","CFI","grey"
"CFAP73","CFAP73","CFAP73","grey"
"GNG11","GNG11","GNG11","tan"
"CD226","CD226","CD226","grey"
"DEFB129","DEFB129","DEFB129","grey"
"DLL4","DLL4","DLL4","grey"
"NPL","NPL","NPL","grey"
"IGSF10","IGSF10","IGSF10","grey"
"SPSB4","SPSB4","SPSB4","grey"
"FAM129A","FAM129A","FAM129A","grey"
"NFAM1","NFAM1","NFAM1","yellow"
"CREB3L4","CREB3L4","CREB3L4","grey"
"CENPL","CENPL","CENPL","grey"
"CDC42EP3","CDC42EP3","CDC42EP3","grey"
"CTH","CTH","CTH","grey"
"AKAP14","AKAP14","AKAP14","grey"
"FAM84B","FAM84B","FAM84B","grey"
"AMZ1","AMZ1","AMZ1","grey"
"BCO2","BCO2","BCO2","grey"
"OR4Q3","OR4Q3","OR4Q3","grey"
"GPR3","GPR3","GPR3","grey"
"TTBK2","TTBK2","TTBK2","grey"
"HYI","HYI","HYI","grey"
"NID2","NID2","NID2","grey"
"RASL12","RASL12","RASL12","grey"
"MED18","MED18","MED18","grey"
"COL5A3","COL5A3","COL5A3","grey"
"PALM3","PALM3","PALM3","grey"
"ZFP36","ZFP36","ZFP36","grey"
"BCL2L12","BCL2L12","BCL2L12","grey"
"MOB3A","MOB3A","MOB3A","grey"
"ITGAE","ITGAE","ITGAE","grey"
"KISS1R","KISS1R","KISS1R","grey"
"SFTPC","SFTPC","SFTPC","grey"
"MYBL1","MYBL1","MYBL1","grey"
"THNSL2","THNSL2","THNSL2","grey"
"CGAS","CGAS","CGAS","grey"
"LAMA4","LAMA4","LAMA4","grey"
"ABCA6","ABCA6","ABCA6","grey"
"SOGA1","SOGA1","SOGA1","brown"
"SLC9B2","SLC9B2","SLC9B2","grey"
"EXOSC2","EXOSC2","EXOSC2","grey"
"KLK7","KLK7","KLK7","grey"
"FIGNL2","FIGNL2","FIGNL2","grey"
"KANK1","KANK1","KANK1","turquoise"
"ZNF597","ZNF597","ZNF597","grey"
"LRRC2","LRRC2","LRRC2","grey"
"TDRD12","TDRD12","TDRD12","grey"
"MLLT11","MLLT11","MLLT11","grey"
"LAMB3","LAMB3","LAMB3","grey"
"ZNF473","ZNF473","ZNF473","grey"
"DNAI1","DNAI1","DNAI1","grey"
"NEU4","NEU4","NEU4","turquoise"
"KCNK13","KCNK13","KCNK13","grey"
"ANGPT4","ANGPT4","ANGPT4","grey"
"RBPMS2","RBPMS2","RBPMS2","grey"
"SDHAF1","SDHAF1","SDHAF1","grey"
"TMEM132E","TMEM132E","TMEM132E","green"
"SHCBP1L","SHCBP1L","SHCBP1L","grey"
"PLAG1","PLAG1","PLAG1","grey"
"HHAT","HHAT","HHAT","grey"
"SLC31A1","SLC31A1","SLC31A1","grey"
"SRPK3","SRPK3","SRPK3","grey"
"CRB3","CRB3","CRB3","grey"
"CDKN1C","CDKN1C","CDKN1C","grey"
"ZWILCH","ZWILCH","ZWILCH","grey"
"PDZD7","PDZD7","PDZD7","grey"
"SMAD6","SMAD6","SMAD6","grey"
"SPDL1","SPDL1","SPDL1","grey"
"FOXO6","FOXO6","FOXO6","grey"
"TEX49","TEX49","TEX49","grey"
"PLEKHA4","PLEKHA4","PLEKHA4","grey"
"BIRC3","BIRC3","BIRC3","grey"
"TGFB1","TGFB1","TGFB1","grey"
"RIPPLY2","RIPPLY2","RIPPLY2","grey"
"RFC3","RFC3","RFC3","grey"
"CRLF2","CRLF2","CRLF2","grey"
"C21orf62","C21orf62","C21orf62","grey"
"HTR6","HTR6","HTR6","turquoise"
"FAM89A","FAM89A","FAM89A","grey"
"PDF","PDF","PDF","grey"
"PM20D2","PM20D2","PM20D2","grey"
"HFM1","HFM1","HFM1","grey"
"IKZF1","IKZF1","IKZF1","yellow"
"PIGH","PIGH","PIGH","grey"
"UTY","UTY","UTY","grey"
"MFSD2B","MFSD2B","MFSD2B","grey"
"NT5C1A","NT5C1A","NT5C1A","grey"
"FBXW10","FBXW10","FBXW10","grey"
"CDRT1","CDRT1","CDRT1","grey"
"CRYBG1","CRYBG1","CRYBG1","grey"
"ZNF202","ZNF202","ZNF202","grey"
"CCDC7","CCDC7","CCDC7","grey"
"UBXN10","UBXN10","UBXN10","grey"
"MVP","MVP","MVP","yellow"
"TECTB","TECTB","TECTB","grey"
"CAPN6","CAPN6","CAPN6","grey"
"ENKD1","ENKD1","ENKD1","grey"
"CD164L2","CD164L2","CD164L2","grey"
"DDX4","DDX4","DDX4","grey"
"PEBP4","PEBP4","PEBP4","grey"
"TMEM189","TMEM189","TMEM189","grey"
"FKBP7","FKBP7","FKBP7","grey"
"OPALIN","OPALIN","OPALIN","turquoise"
"ITPRIPL1","ITPRIPL1","ITPRIPL1","grey"
"IRAK4","IRAK4","IRAK4","grey"
"PFKFB1","PFKFB1","PFKFB1","grey"
"SMIM11A","SMIM11A","SMIM11A","grey"
"SMIM11B","SMIM11B","SMIM11B","grey"
"TRPA1","TRPA1","TRPA1","grey"
"EYA4","EYA4","EYA4","yellow"
"MELTF","MELTF","MELTF","grey"
"ZNF217","ZNF217","ZNF217","grey"
"APOBEC1","APOBEC1","APOBEC1","grey"
"C1QC","C1QC","C1QC","yellow"
"GALNT12","GALNT12","GALNT12","grey"
"S100A6","S100A6","S100A6","yellow"
"TMEM220","TMEM220","TMEM220","grey"
"ENO3","ENO3","ENO3","grey"
"NLRX1","NLRX1","NLRX1","grey"
"MRAP2","MRAP2","MRAP2","grey"
"AIM2","AIM2","AIM2","grey"
"SAP30","SAP30","SAP30","grey"
"TMC4","TMC4","TMC4","grey"
"ECHDC3","ECHDC3","ECHDC3","grey"
"PTPN18","PTPN18","PTPN18","grey"
"PMFBP1","PMFBP1","PMFBP1","grey"
"LCT","LCT","LCT","greenyellow"
"ABCG2","ABCG2","ABCG2","grey"
"SPI1","SPI1","SPI1","grey"
"STPG1","STPG1","STPG1","grey"
"GPR68","GPR68","GPR68","grey"
"ADAMTS6","ADAMTS6","ADAMTS6","grey"
"ISLR","ISLR","ISLR","black"
"GEMIN6","GEMIN6","GEMIN6","grey"
"MMRN2","MMRN2","MMRN2","black"
"CLNK","CLNK","CLNK","grey"
"RPA3","RPA3","RPA3","grey"
"MCMDC2","MCMDC2","MCMDC2","grey"
"AGMO","AGMO","AGMO","magenta"
"MSTN","MSTN","MSTN","grey"
"CYB5R2","CYB5R2","CYB5R2","grey"
"CRADD","CRADD","CRADD","grey"
"PARP3","PARP3","PARP3","yellow"
"PFKFB2","PFKFB2","PFKFB2","grey"
"WNT4","WNT4","WNT4","green"
"PEX14","PEX14","PEX14","grey"
"LSM5","LSM5","LSM5","grey"
"CCDC189","CCDC189","CCDC189","grey"
"GRHL3","GRHL3","GRHL3","grey"
"HRH3","HRH3","HRH3","green"
"FZD2","FZD2","FZD2","grey"
"ALDOB","ALDOB","ALDOB","grey"
"ANKRD53","ANKRD53","ANKRD53","grey"
"SNURF","SNURF","SNURF","grey"
"ALX3","ALX3","ALX3","grey"
"PTPRO","PTPRO","PTPRO","turquoise"
"TMEM79","TMEM79","TMEM79","grey"
"ZNF727","ZNF727","ZNF727","grey"
"ZNF736","ZNF736","ZNF736","grey"
"HAVCR2","HAVCR2","HAVCR2","grey"
"PMS1","PMS1","PMS1","grey"
"BARD1","BARD1","BARD1","grey"
"ZNF503","ZNF503","ZNF503","grey"
"DUSP2","DUSP2","DUSP2","grey"
"SEMA3B","SEMA3B","SEMA3B","grey"
"GP5","GP5","GP5","grey"
"SPIN4","SPIN4","SPIN4","grey"
"NUBP1","NUBP1","NUBP1","grey"
"RASL11A","RASL11A","RASL11A","grey"
"RPL35","RPL35","RPL35","grey"
"C4orf51","C4orf51","C4orf51","grey"
"GLDN","GLDN","GLDN","grey"
"PUS1","PUS1","PUS1","grey"
"TCTE1","TCTE1","TCTE1","grey"
"SLC39A4","SLC39A4","SLC39A4","magenta"
"KLRG2","KLRG2","KLRG2","grey"
"SLC52A3","SLC52A3","SLC52A3","grey"
"PHEX","PHEX","PHEX","grey"
"HEPH","HEPH","HEPH","grey"
"OLIG1","OLIG1","OLIG1","turquoise"
"RASGEF1B","RASGEF1B","RASGEF1B","blue"
"FBXO32","FBXO32","FBXO32","grey"
"KIF22","KIF22","KIF22","grey"
"IL1R2","IL1R2","IL1R2","grey"
"C14orf28","C14orf28","C14orf28","grey"
"CMTM3","CMTM3","CMTM3","grey"
"BANK1","BANK1","BANK1","grey"
"RNF39","RNF39","RNF39","grey"
"ILK","ILK","ILK","grey"
"CFAP44","CFAP44","CFAP44","brown"
"KLHDC9","KLHDC9","KLHDC9","grey"
"CLDN5","CLDN5","CLDN5","grey"
"NEK11","NEK11","NEK11","grey"
"PCSK1","PCSK1","PCSK1","blue"
"MUM1L1","MUM1L1","MUM1L1","grey"
"NPM2","NPM2","NPM2","grey"
"GABRR1","GABRR1","GABRR1","grey"
"SMCO4","SMCO4","SMCO4","grey"
"NR2F6","NR2F6","NR2F6","grey"
"PIWIL2","PIWIL2","PIWIL2","grey"
"CGN","CGN","CGN","grey"
"NREP","NREP","NREP","grey"
"CD80","CD80","CD80","grey"
"CCDC18","CCDC18","CCDC18","grey"
"SERPINH1","SERPINH1","SERPINH1","grey"
"TNFRSF12A","TNFRSF12A","TNFRSF12A","grey"
"SERHL2","SERHL2","SERHL2","grey"
"RAMACL","RAMACL","RAMACL","grey"
"RAMAC","RAMAC","RAMAC","grey"
"HIST1H2BF","HIST1H2BF","HIST1H2BF","grey"
"MYO18B","MYO18B","MYO18B","grey"
"LRRC24","LRRC24","LRRC24","grey"
"OLIG2","OLIG2","OLIG2","grey"
"JHY","JHY","JHY","grey"
"INO80B-WBP1","INO80B-WBP1","INO80B-WBP1","grey"
"INO80B","INO80B","INO80B","grey"
"SLC35A3","SLC35A3","SLC35A3","grey"
"TMSB10","TMSB10","TMSB10","purple"
"DDX3Y","DDX3Y","DDX3Y","grey"
"NLRP1","NLRP1","NLRP1","grey"
"EFNA1","EFNA1","EFNA1","grey"
"RDH5","RDH5","RDH5","grey"
"RSPO3","RSPO3","RSPO3","green"
